1;fr;De quelle filiale du groupe Nestlé George Clooney est-il devenu l'ambassadeur ?;Nespresso;Carte Noire;Ricoré;Jacques Vabre;Débutant;Le fameux slogan « What else  ? », associé au beau George Clooney, a aujourd'hui été souvent parodié et a fait le tour du monde.;https://fr.wikipedia.org/wiki/Nespresso
2;fr;Quelle marque de jeans mondialement connue fabrique le célèbre 501 ?;Levis;Lee Cooper;C17;Diesel;Débutant;Cette compagnie de vêtements est en effet mondialement connue, principalement pour son Blue-jeans.;https://fr.wikipedia.org/wiki/Levi_Strauss_and_Co.
3;fr;Une marque de whisky écossais extrêmement populaire se nomme « Johnnie... »;Walker;Parker;Bunker;Monster;Débutant;La gamme de whiskies se décompose en « labels » : Red, Black, Green, Gold, Blue et Swing.;https://fr.wikipedia.org/wiki/Johnnie_Walker
4;fr;Quelle marque vous invite à savourer « un café nommé désir » ?;Carte Noire;Ricoré;Nespresso;Jacques Vabre;Débutant;Ancienne marque du groupe américain Mondelez, Carte Noire appartient désormais au groupe italien Lavazza depuis février 2016.;https://fr.wikipedia.org/wiki/Carte_Noire
5;fr;Quelle marque vous garantit « le goût des choses simples » ?;Herta;Buitoni;Maggi;Purina;Débutant;Herta est une marque industrielle de produits alimentaires du groupe Nestlé dont le siège social est basé à Noisiel en France.;https://fr.wikipedia.org/wiki/Herta
6;fr;Quelle grande marque de matériel informatique a pour logo une pomme ?;Apple;IBM;Acer;Dell;Débutant;La firme est devenue célèbre avec son ordinateur personnel Apple II, sorti en 1977.;https://fr.wikipedia.org/wiki/Apple
7;fr;Quelle enseigne vous invite à rester « tous unis contre la vie chère » ?;Intermarché;Cora;Super U;Carrefour;Débutant;Fondée en 1969 sous le nom des EX Offices de distribution, l'enseigne est devenue « Intermarché » en 1972.;https://fr.wikipedia.org/wiki/Intermarché
8;fr;De quelle poudre chocolatée pourriez-vous avoir « une énorme envie » ?;Nesquik;Milka;Banania;Ovomaltine;Débutant;À l'origine, la poudre chocolatée portait le nom de Quik avant de devenir Nesquik, à l'occasion de son lancement en Europe en 1950.;https://fr.wikipedia.org/wiki/Nesquik
9;fr;« Secouez-moi, secouez-moi » a longtemps été le slogan de quelle grande marque ?;Orangina;Pepsi;Coca-Cola;Schweppes;Débutant;La célébrité de la marque vient en partie de l'originalité de sa bouteille, en forme d'orange avec une surface granulée.;https://fr.wikipedia.org/wiki/Orangina
10;fr;Quel détaillant vous invite au « pays où la vie est moins chère » ?;Conforama;Bricoman;Darty;Pixmania;Débutant;La hiérarchie est très courte chez Conforama : on ne compte que sept niveaux entre le PDG du groupe et un employé de magasin.;https://fr.wikipedia.org/wiki/Conforama
11;fr;Quelle marque spécialisée en eaux minérales a pour logo un volcan de couleur verte ?;Volvic;Evian;Henniez;Thonon;Confirmé;Depuis 1955, plus d'un milliard de litres de la marque Volvic sont vendus chaque année.;https://fr.wikipedia.org/wiki/Volvic_(eau_minérale)
12;fr;Quel assureur, cinquième gestionnaire d'actifs au monde, est « avec vous de A à Z » ?;Allianz;Generali;Axa;Aviva;Confirmé;Le groupe est diversifié entre l'assurance-dommage et l'assurance-vie et est actif en Allemagne, en France et en Italie.;https://fr.wikipedia.org/wiki/Allianz
13;fr;Quelle marque de parfum doit en partie sa célébrité à Marilyn Monroe ?;Chanel;Gucci;Lancôme;Cacharel;Confirmé;L'entreprise Chanel appartient aujourd'hui à Alain Wertheimer et Gérard Wertheimer.;https://fr.wikipedia.org/wiki/Chanel
14;fr;La Cayenne est un modèle de quelle marque automobile allemande ?;Porsche;Mercedes;Volkswagen;Audi;Confirmé;Le Porsche Cayenne, également appelée 955, est le tout premier 4x4 fabriqué par Porsche.;https://fr.wikipedia.org/wiki/Porsche_Cayenne
15;fr;La publicité de quelle marque de chocolat a été inspirée par la couleur mauve ?;Milka;Kwatta;Smarties;Treets;Confirmé;Dans les années 1990, Peter Steiner est soudain devenu populaire avec une publicité « Milka ».;https://fr.wikipedia.org/wiki/Milka
16;fr;Quelle entreprise française vous propose son « contrat de confiance » ?;Darty;Orange;Free;Virgin;Confirmé;La promesse historique de Darty fonctionne aujourd'hui sur le modèle « meilleur prix, meilleur choix, meilleur service ».;https://fr.wikipedia.org/wiki/Darty
17;fr;Quel emblème est utilisé dans toutes les stations de la marque Shell ?;Coquillage jaune;Lion rouge;Trèfle vert;Soleil bleu;Confirmé;Le groupe Shell a son quartier général établi à la fois à Londres, Fortaleza et à La Haye.;https://fr.wikipedia.org/wiki/Shell_(entreprise)
18;fr;Par quoi est représenté le logo de la marque Adidas, spécialisée dans les articles de sport ?;Trois bandes;Trois cercles;Trois carrés;Trois losanges;Confirmé;Le siège social du groupe Adidas, spécialisée dans les articles de sport, se trouve à Herzogenaurach, en Bavière.;https://fr.wikipedia.org/wiki/Adidas
19;fr;Quel animal est représenté sur les vêtements de la marque Lacoste ?;Un crocodile;Un ours;Un taureau;Un chameau;Confirmé;René Lacoste, grand champion de tennis français, était surnommé « le Crocodile ».;https://fr.wikipedia.org/wiki/René_Lacoste
20;fr;Quelle bière belge utilise comme slogan « Les hommes savent pourquoi » ?;Jupiler;Maes;Stella Artois;Gueuze;Confirmé;Dernièrement, des campagnes publicitaires Jupiler plus féminines ont été éditées.;https://fr.wikipedia.org/wiki/Jupiler
21;fr;Quel acteur a réalisé certaines publicités de la marque Orangina ?;Alain Chabat;Michel Blanc;Gérard Jugnot;Thierry Lhermitte;Expert;Le « secouement » y est mis en avant avec humour, notamment grâce aux costumes.;https://fr.wikipedia.org/wiki/Orangina
22;fr;Créée en 1971, quelle est « la plus chaude des boissons froides » ?;Gini;Nestea;Canada Dry;Schweppes;Expert;La marque Gini a été créée en 1971 par le groupe Perrier et fait actuellement partie du groupe Orangina Schweppes.;https://fr.wikipedia.org/wiki/Gini_(marque_de_boisson)
23;fr;Quelle chaîne de magasins française est un « agitateur de curiosité » ?;Fnac;Virgin;HMV;Sony;Expert;FNAC est l'une des principales enseignes de la distribution de produits culturels et de loisirs en France et en Belgique.;https://fr.wikipedia.org/wiki/Fnac
24;fr;Quelle marque de café avait pour emblème un serveur noir avec un turban ?;Négresco;Ricoré;Melita;Barista;Expert;Dans les années 1970, Edmond Jean a été contraint de vendre cette ancienne marque de café de Marseille à Jacques Vabre.;https://fr.wikipedia.org/wiki/Négresco
25;fr;Quelle marque a fabriqué les premiers mouchoirs en papier jetables ?;Kleenex;Lotus;Labell;Renova;Expert;Le côté pratique et hygiénique des mouchoirs jetables a détrôné les mouchoirs en tissu.;https://fr.wikipedia.org/wiki/Kleenex
26;fr;À quelle marque française de bière doit-on le slogan « Quatre chiffres. Une bière. » ?;1664;1789;1515;1832;Expert;La 1664 serait la bière française la plus vendue au monde et constitue la marque premium de Kronenbourg.;https://fr.wikipedia.org/wiki/1664_(bière)
27;fr;Quelle marque de surf a été inspirée, pour son logo, par une estampe japonaise ?;Quiksilver;Oxbow;Rip Curl;Rusty;Expert;Le logo de Quiksilver, inspiré d'une estampe d'Hokusai, représente une vague avec une montagne en arrière-plan.;https://fr.wikipedia.org/wiki/Quiksilver
28;fr;Quel gouverneur hollandais a donné son nom à des cigarettes blondes ?;Pieter Stuyvesant;Pieter de Graeff;Pieter Codde;Pieter De Grebber;Expert;La firme American Tobacco lance en 1960 la marque Pieter Stuyvesant dans le monde entier.;https://fr.wikipedia.org/wiki/Pieter_Stuyvesant
29;fr;Quel bouquet satellite vous propose « le meilleur du numérique » ?;Canalsat;TPS;SFR;Bouygues;Expert;Afin de s'adapter au mieux aux nouveaux réseaux numériques de communication, Canalsat se décline en une dizaine de bouquets.;https://fr.wikipedia.org/wiki/Canalsat
30;fr;Quelle compagnie aérienne « fait du ciel le plus bel endroit de la terre » ?;Air France;Air Corsica;Airbus Transport;Twin Jet;Expert;Les activités principales d'Air France sont le transport de passagers et de fret ainsi que la maintenance et l'entretien des avions.;https://fr.wikipedia.org/wiki/Air_France
1;en;Which subsidiary of the Nestlé group did George Clooney become the ambassador of ?;Nespresso;Black Card;Ricoré;Jacques Vabre;Débutant;The famous slogan « What else  ? », associated with the handsome George Clooney, has today been often parodied and has been around the world.;https://en.wikipedia.org/wiki/Nespresso
2;en;Which world famous jeans brand makes the famous 501 ?;Levis;Lee Cooper;C17;Diesel;Débutant;This clothing company is indeed world famous, mainly for its Blue jeans.;
3;en;An extremely popular brand of Scotch whiskey is called « Johnnie... »;Walker;Parker;Bunker;Monster;Débutant;The range of whiskeys is broken down into labels: Red, Black, Green, Gold, Blue and Swing.;https://en.wikipedia.org/wiki/Johnnie_Walker
4;en;Which brand invites you to enjoy « a coffee named desire » ?;Black Card;Ricoré;Nespresso;Jacques Vabre;Débutant;Former brand of the American group Mondelez, Carte Noire now belongs to the Italian group Lavazza since February 2016.;
5;en;Which brand guarantees you « a taste for simple things » ?;Herta;Buitoni;Maggi;Purina;Débutant;Herta is an industrial brand of food products of the Nestlé group whose head office is based in Noisiel, France.;https://en.wikipedia.org/wiki/Herta Foods
6;en;Which major brand of computer hardware has an apple logo ?;Apple;IBM;Acer;Dell;Débutant;The company rose to fame with its Apple II personal computer, released in 1977.;https://en.wikipedia.org/wiki/Apple Inc.
7;en;What sign invites you to remain « all united against the high cost of living » ?;Intermarché;Cora;Super U;Carrefour;Débutant;Founded in 1969 under the name of EX Distribution Offices, the brand became Intermarché in 1972.;
8;en;What chocolate powder could you be « craving » ?;Nesquik;Milka;Banania;Ovomaltine;Débutant;Originally, the chocolate powder was named Quik before becoming Nesquik when it was launched in Europe in 1950.;https://en.wikipedia.org/wiki/Nesquik
9;en;« Shake Me, Shake Me » has long been the slogan of what great brand ?;Orangina;Pepsi;Coca-Cola;Schweppes;Débutant;Part of the brand's fame comes from the originality of its orange-shaped bottle with a granulated surface.;https://en.wikipedia.org/wiki/Orangina
10;en;Which retailer invites you to « the country where life is cheaper » ?;Conforama;Bricoman;Darty;Pixmania;Débutant;The hierarchy is very short at Conforama: there are only seven levels between the CEO of the group and a store employee.;https://en.wikipedia.org/wiki/Conforama
11;en;Which brand specializing in mineral water has a green volcano as its logo ?;Volvic;Evian;Henniez;Thonon;Confirmé;Since 1955, more than a billion liters of the Volvic brand have been sold each year.;
12;en;Which insurer, the fifth largest asset manager in the world, is « with you from A to Z » ?;Allianz;Generali;Axa;Aviva;Confirmé;The group is diversified between non-life insurance and life insurance and is active in Germany, France and Italy.;https://en.wikipedia.org/wiki/Allianz
13;en;Which perfume brand owes its fame in part to Marilyn Monroe ?;Chanel;Gucci;Lancôme;Cacharel;Confirmé;The Chanel company is now owned by Alain Wertheimer and Gérard Wertheimer.;https://en.wikipedia.org/wiki/Chanel
14;en;The Cayenne is a model of which German car brand ?;Porsche;Mercedes;Volkswagen;Audi;Confirmé;The Porsche Cayenne, also called 955, was the very first 4x4 manufactured by Porsche.;https://en.wikipedia.org/wiki/Porsche_Cayenne
15;en;Which brand of chocolate advertising was inspired by the color mauve ?;Milka;Kwatta;Smarties;Treets;Confirmé;In the 1990s, Peter Steiner suddenly became popular with a Milka ad.;https://en.wikipedia.org/wiki/Milka
16;en;Which French company offers you its « contract of confidence » ?;Darty;Orange;Free;Virgin;Confirmé;Darty's historic promise today operates on the best price, best choice, best service model.;
17;en;Which emblem is used in all Shell brand stations ?;Yellow seashell;Red lion;Green clover;Blue sun;Confirmé;The Shell group has its headquarters in London, Fortaleza and The Hague.;https://en.wikipedia.org/wiki/Royal_Dutch_Shell
18;en;What is the logo of the Adidas brand, specializing in sporting goods, represented by ?;Three bands;Three circles;Three squares;Three diamonds;Confirmé;The headquarters of the Adidas Group, specializing in sporting goods, is in Herzogenaurach, Bavaria.;https://en.wikipedia.org/wiki/Adidas
19;en;What animal is represented on the clothing of the Lacoste brand ?;A crocodile;A bear;A bull;A camel;Confirmé;René Lacoste, great French tennis champion, was nicknamed the Crocodile.;
20;en;Which Belgian beer does « Men know why » use as a slogan ?;Jupiler;Maes;Stella Artois;Gueuze;Confirmé;Recently, more feminine Jupiler advertising campaigns have been published.;https://en.wikipedia.org/wiki/Jupiler
21;en;Which actor carried out certain commercials for the Orangina brand ?;Alain Chabat;Michel Blanc;Gérard Jugnot;Thierry Lhermitte;Expert;The shaking is put forward with humor, in particular thanks to the costumes.;https://en.wikipedia.org/wiki/Orangina
22;en;Founded in 1971, what is the « hottest cold drink » ?;Gini;Nestea;Canada Dry;Schweppes;Expert;The Gini brand was created in 1971 by the Perrier group and is currently part of the Orangina Schweppes group.;https://en.wikipedia.org/wiki/Gini_(soft_drink)
23;en;Which French chain of stores is a « stirrer of curiosity » ?;Fnac;Virgin;HMV;Sony;Expert;FNAC is one of the main brands in the distribution of cultural and leisure products in France and Belgium.;https://en.wikipedia.org/wiki/Fnac
24;en;Which brand of coffee had a black waiter with a turban as its emblem ?;Negresco;Ricoré;Melita;Barista;Expert;In the 1970s, Edmond Jean was forced to sell this old brand of Marseille coffee to Jacques Vabre.;
25;en;Which brand made the first disposable tissues ?;Kleenex;Lotus;Labell;Renova;Expert;The practical and hygienic side of disposable handkerchiefs has overtaken fabric handkerchiefs.;https://en.wikipedia.org/wiki/Kleenex
26;en;To which French brand of beer we owe the slogan « Quatre figures. A beer. » ?;1664;1789;1515;1832;Expert;The 1664 is said to be the best-selling French beer in the world and is Kronenbourg's premium brand.;
27;en;Which surf brand was inspired, for its logo, by a Japanese print ?;Quiksilver;Oxbow;Rip Curl;Rusty;Expert;Quiksilver's logo, inspired by a print by Hokusai, depicts a wave with a mountain in the background.;https://en.wikipedia.org/wiki/Quiksilver
28;en;Which Dutch governor gave his name to blond cigarettes ?;Pieter Stuyvesant;Pieter de Graeff;Pieter Codde;Pieter De Grebber;Expert;The American Tobacco firm launched the Pieter Stuyvesant brand worldwide in 1960.;https://en.wikipedia.org/wiki/Peter_Stuyvesant
29;en;Which satellite package offers you « the best of digital » ?;Canalsat;GST;SFR;Bouygues;Expert;In order to best adapt to new digital communication networks, Canalsat is available in around ten packages.;
30;en;Which airline « makes the sky the most beautiful place on earth » ?;Air France;Air Corsica;Airbus Transport;Twin Jet;Expert;Air France's main activities are passenger and freight transport as well as aircraft maintenance and servicing.;https://en.wikipedia.org/wiki/Air_France
1;de;Von welcher Tochtergesellschaft der Nestlé-Gruppe wurde George Clooney Botschafter ?;Nespresso;Schwarze Karte;Ricoré;Jacques Vabre;Débutant;Der berühmte Slogan « Was noch  ? », der mit dem gutaussehenden George Clooney in Verbindung gebracht wird, wurde heute oft parodiert und war auf der ganzen Welt verbreitet.;https://de.wikipedia.org/wiki/Nespresso
2;de;Welche weltberühmte Jeansmarke macht den berühmten 501 ?;Levis;Lee Cooper;C17;Diesel;Débutant;Diese Bekleidungsfirma ist in der Tat weltberühmt, hauptsächlich für ihre Blue Jeans.;
3;de;Die äußerst beliebte Marke für Scotch Whisky heißt « Johnnie... »;Walker;Parker;Bunker;Monster;Débutant;Das Whisky-Sortiment ist in Etiketten unterteilt: Rot, Schwarz, Grün, Gold, Blau und Swing.;https://de.wikipedia.org/wiki/Johnnie_Walker
4;de;Welche Marke lädt Sie ein, « einen Kaffee namens Wunsch » zu genießen ?;Schwarze Karte;Ricoré;Nespresso;Jacques Vabre;Débutant;Carte Noire, die frühere Marke der amerikanischen Gruppe Mondelez, gehört seit Februar 2016 zur italienischen Gruppe Lavazza.;
5;de;Welche Marke garantiert Ihnen « einen Geschmack für einfache Dinge » ?;Herta;Buitoni;Maggi;Purina;Débutant;Herta ist eine Industriemarke für Lebensmittel der Nestlé-Gruppe mit Hauptsitz in Noisiel, Frankreich.;https://de.wikipedia.org/wiki/Herta (Unternehmen)
6;de;Welche große Marke von Computerhardware hat ein Apple-Logo ?;Apple;IBM;Acer;Dell;Débutant;Das Unternehmen wurde mit seinem 1977 veröffentlichten Apple II-PC bekannt.;https://de.wikipedia.org/wiki/Apple
7;de;Welches Zeichen lädt Sie ein, « gegen die hohen Lebenshaltungskosten » vereint zu bleiben ?;Intermarché;Cora;Super U;Carrefour;Débutant;Die Marke wurde 1969 unter dem Namen EX Distribution Offices gegründet und 1972 zur Intermarché.;
8;de;Welches Schokoladenpulver könnten Sie « begehren » ?;Nesquik;Milka;Banania;Ovomaltine;Débutant;Ursprünglich hieß das Schokoladenpulver Quik, bevor es 1950 in Europa zu Nesquik wurde.;https://de.wikipedia.org/wiki/Nesquik
9;de;« Shake Me, Shake Me » ist seit langem der Slogan welcher großartigen Marke ?;Orangina;Pepsi;Coca-Cola;Schweppes;Débutant;Ein Teil des Ruhmes der Marke beruht auf der Originalität ihrer orangefarbenen Flasche mit granulierter Oberfläche.;https://de.wikipedia.org/wiki/Orangina
10;de;Welcher Einzelhändler lädt Sie in « das Land ein, in dem das Leben billiger ist » ?;Conforama;Bricoman;Darty;Pixmania;Débutant;Die Hierarchie bei Conforama ist sehr kurz: Es gibt nur sieben Ebenen zwischen dem CEO der Gruppe und einem Filialmitarbeiter.;https://de.wikipedia.org/wiki/Conforama
11;de;Welche auf Mineralwasser spezialisierte Marke hat einen grünen Vulkan als Logo ?;Volvic;Evian;Henniez;Thonon;Confirmé;Seit 1955 wurden jährlich mehr als eine Milliarde Liter der Marke Volvic verkauft.;
12;de;Welcher Versicherer, der fünftgrößte Vermögensverwalter der Welt, ist « von A bis Z » bei Ihnen ?;Allianz;Generali;Axa;Aviva;Confirmé;Die Gruppe ist zwischen Nichtlebensversicherung und Lebensversicherung diversifiziert und in Deutschland, Frankreich und Italien tätig.;https://de.wikipedia.org/wiki/Allianz SE
13;de;Welche Parfümmarke verdankt ihren Ruhm zum Teil Marilyn Monroe ?;Chanel;Gucci;Lancôme;Cacharel;Confirmé;Die Firma Chanel gehört jetzt Alain Wertheimer und Gérard Wertheimer.;https://de.wikipedia.org/wiki/Chanel
14;de;Der Cayenne ist ein Modell welcher deutschen Automarke ?;Porsche;Mercedes;Volkswagen;Audi;Confirmé;Der Porsche Cayenne, auch 955 genannt, war der allererste 4x4 von Porsche.;https://de.wikipedia.org/wiki/Porsche_Cayenne
15;de;Welche Marke der Schokoladenwerbung wurde von der Farbe Lila inspiriert ?;Milka;Kwatta;Smarties;Bäume;Confirmé;In den 1990er Jahren wurde Peter Steiner plötzlich mit einer Milka-Anzeige populär.;https://de.wikipedia.org/wiki/Milka (Marke)
16;de;Welches französische Unternehmen bietet Ihnen seinen « Vertrauensvertrag » an ?;Darty;Orange;Kostenlos;Jungfrau;Confirmé;Das historische Versprechen von Darty basiert heute auf dem besten Preis, der besten Wahl und dem besten Servicemodell.;https://de.wikipedia.org/wiki/Darty (Unternehmen)
17;de;Welches Emblem wird in allen Shell-Markenstationen verwendet ?;Gelbe Muschel;Roter Löwe;Grüner Klee;Blaue Sonne;Confirmé;Die Shell-Gruppe hat ihren Hauptsitz in London, Fortaleza und Den Haag.;https://de.wikipedia.org/wiki/Royal_Dutch_Shell
18;de;Was ist das Logo der auf Sportartikel spezialisierten Marke Adidas, vertreten durch ?;Drei Bands;Drei Kreise;Drei Quadrate;Drei Diamanten;Confirmé;Der Hauptsitz des auf Sportartikel spezialisierten Adidas Konzerns befindet sich in Herzogenaurach, Bayern.;https://de.wikipedia.org/wiki/Adidas
19;de;Welches Tier ist auf der Kleidung der Marke Lacoste vertreten ?;Ein Krokodil;Ein Bär;Ein Stier;Ein Kamel;Confirmé;René Lacoste, großer französischer Tennismeister, wurde als Krokodil bezeichnet.;
20;de;Welches belgische Bier kennen « Männer, warum » sie als Slogan verwenden ?;Jupiler;Maes;Stella Artois;Gueuze;Confirmé;Kürzlich wurden mehr weibliche Jupiler-Werbekampagnen veröffentlicht.;https://de.wikipedia.org/wiki/Jupiler
21;de;Welcher Schauspieler hat bestimmte Werbespots für die Marke Orangina gemacht ?;Alain Chabat;Michel Blanc;Gérard Jugnot;Thierry Lhermitte;Expert;Das Schütteln wird mit Humor vorgetragen, insbesondere dank der Kostüme.;https://de.wikipedia.org/wiki/Orangina
22;de;Was ist das « heißeste kalte Getränk », das 1971 gegründet wurde ?;Gini;Nestea;Kanada trocken;Schweppes;Expert;Die Marke Gini wurde 1971 von der Perrier-Gruppe gegründet und gehört derzeit zur Orangina Schweppes-Gruppe.;
23;de;Welche französische Handelskette ist ein « Neugieriger » ?;Fnac;Jungfrau;HMV;Sony;Expert;FNAC ist eine der Hauptmarken im Vertrieb von Kultur- und Freizeitprodukten in Frankreich und Belgien.;
24;de;Welche Kaffeemarke hatte einen schwarzen Kellner mit einem Turban als Emblem ?;Negresco;Ricoré;Melita;Barista;Expert;In den 1970er Jahren war Edmond Jean gezwungen, diese alte Marke von Marseille-Kaffee an Jacques Vabre zu verkaufen.;
25;de;Welche Marke hat die ersten Einweg-Taschentücher hergestellt ?;Kleenex;Lotus;Labell;Renova;Expert;Die praktische und hygienische Seite von Einweg-Taschentüchern hat Stoff-Taschentücher überholt.;https://de.wikipedia.org/wiki/Kleenex
26;de;Welcher französischen Biermarke verdanken wir den Slogan « Quatre-Zahlen. Ein Bier. » ?;1664;1789;1515;1832;Expert;Das 1664 gilt als das meistverkaufte französische Bier der Welt und ist Kronenbourgs Premiummarke.;
27;de;Welche Surfmarke wurde für ihr Logo von einem japanischen Druck inspiriert ?;Quiksilver;Oxbow;Rip Curl;Rusty;Expert;Das Quiksilver-Logo, inspiriert von einem Druck von Hokusai, zeigt eine Welle mit einem Berg im Hintergrund.;https://de.wikipedia.org/wiki/Boardriders
28;de;Welcher niederländische Gouverneur gab blonden Zigaretten seinen Namen ?;Pieter Stuyvesant;Pieter de Graeff;Pieter Codde;Pieter De Grebber;Expert;Die amerikanische Tabakfirma brachte 1960 die Marke Pieter Stuyvesant weltweit auf den Markt.;https://de.wikipedia.org/wiki/Petrus_Stuyvesant
29;de;Welches Satellitenpaket bietet Ihnen « das Beste aus Digital » ?;Canalsat;GST;SFR;Bouygues;Expert;Um sich optimal an neue digitale Kommunikationsnetze anzupassen, ist Canalsat in rund zehn Paketen erhältlich.;
